"names","vals"
"Intercept",-55.3588112524749
"V1",2.02741489978507
"V2",9.95209203334525
"V3",6.23885025503114
"V4",5.11497895698994
"V5",1.27956805285066
"V6",6.74827750073746
"V7",9.35499622253701
"V8",5.05903416313231
"V9",2.5248920917511
"V10",7.78499876148999
"V11",8.31506003625691
"V12",4.73962696036324
"V13",4.10502096405253
"V14",8.03912581410259
"V15",3.03278468782082
"V16",1.56960556283593
"V17",7.42855542339385
"V18",3.70316991815343
"V19",0.544000905938447
"V20",7.86422530421987
"V21",1.67196744121611
"V22",3.56294302036986
"V23",3.04849986918271
"V24",6.80376986740157
"V25",1.99050205759704
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
