"names","vals"
"Intercept",-60.4352835018638
"V1",8.93563678022474
"V2",3.99200695566833
"V3",7.44272487936541
"V4",9.41399562638253
"V5",2.5063267396763
"V6",6.9783063349314
"V7",1.69210382038727
"V8",6.49657171219587
"V9",5.61050822259858
"V10",3.90241964487359
"V11",0.189108732156456
"V12",4.91708741756156
"V13",9.4557583425194
"V14",7.22303203772753
"V15",9.9027589824982
"V16",6.84412910137326
"V17",1.939547508955
"V18",8.90205699950457
"V19",7.56496012443677
"V20",6.81284698657691
"V21",6.7597866943106
"V22",0.395532208494842
"V23",9.79492903221399
"V24",6.01708035683259
"V25",4.99890019418672
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
