"names","vals"
"Intercept",-54.3351875647825
"V1",4.18880610028282
"V2",5.7177421846427
"V3",0.937614471185952
"V4",7.64411060372368
"V5",5.02423061057925
"V6",2.19071066472679
"V7",4.53585494076833
"V8",1.70407528756186
"V9",5.34328710753471
"V10",9.74530247505754
"V11",7.48343932675198
"V12",8.12220540130511
"V13",2.84897170029581
"V14",1.81254376657307
"V15",3.86573308613151
"V16",0.620906432159245
"V17",2.86039168946445
"V18",0.60386911034584
"V19",6.07839526841417
"V20",1.70641128206626
"V21",9.60790834855288
"V22",3.85800774442032
"V23",2.33137619448826
"V24",0.347729260101914
"V25",8.52028920082375
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
