"names","vals"
"Intercept",-68.1707954872247
"V1",6.43462620209903
"V2",0.837997351773083
"V3",1.73277949914336
"V4",4.96452174149454
"V5",8.97967936936766
"V6",2.43365776259452
"V7",0.156417456455529
"V8",8.59038517344743
"V9",9.90014473674819
"V10",1.63960631005466
"V11",0.403411514125764
"V12",1.41330587910488
"V13",4.79053205111995
"V14",0.0569206150248647
"V15",9.471454937011
"V16",6.88549718353897
"V17",9.39715117681772
"V18",7.4865399976261
"V19",4.76539880270138
"V20",8.07831609388813
"V21",6.37836285866797
"V22",3.406452157069
"V23",6.9269995437935
"V24",9.54942035255954
"V25",5.73961461195722
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
