"names","vals"
"Intercept",-55.4553828472621
"V1",6.62579759256914
"V2",9.7826868086122
"V3",8.36830814601853
"V4",1.70999164925888
"V5",7.65127159189433
"V6",1.03522919351235
"V7",2.75593591388315
"V8",5.77638709684834
"V9",7.20264336792752
"V10",4.2162419995293
"V11",0.866592915263027
"V12",0.544539450202137
"V13",8.11050228541717
"V14",5.43555585667491
"V15",5.09602134814486
"V16",4.79653631569818
"V17",9.4954103929922
"V18",6.83070602128282
"V19",1.47667274577543
"V20",2.31811417499557
"V21",0.666354247368872
"V22",4.37533206073567
"V23",0.739133511669934
"V24",0.928426038008183
"V25",4.47991072433069
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
