"names","vals"
"Intercept",-54.1322160841224
"V1",1.16231850581244
"V2",4.97086615068838
"V3",9.8244689987041
"V4",4.83131525339559
"V5",1.58945537405089
"V6",2.30000247713178
"V7",5.93088959809393
"V8",3.57628272147849
"V9",9.02331206249073
"V10",7.24066500551999
"V11",1.701351813972
"V12",8.76534451264888
"V13",2.03355602221563
"V14",8.35083786165342
"V15",0.669388719834387
"V16",4.80075767030939
"V17",8.8192746299319
"V18",0.724890993442386
"V19",6.09107300639153
"V20",7.8674245509319
"V21",2.20039567211643
"V22",5.59820388909429
"V23",3.18664777558297
"V24",2.40462339948863
"V25",6.55278940219432
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
