"names","vals"
"Intercept",-71.4012928126636
"V1",5.22197423968464
"V2",2.69904342712834
"V3",4.10136655205861
"V4",0.658340591471642
"V5",1.76158518763259
"V6",0.560735447797924
"V7",9.09063949482515
"V8",5.02488148398697
"V9",6.71828684164211
"V10",6.17648384766653
"V11",7.96184633392841
"V12",7.30406374670565
"V13",0.864746656734496
"V14",2.68939382629469
"V15",1.96100484346971
"V16",9.63326289318502
"V17",6.69862353475764
"V18",7.14687970466912
"V19",4.6048768190667
"V20",9.78765550768003
"V21",7.43603699607775
"V22",9.58884381689131
"V23",3.93433270975947
"V24",9.11696412833408
"V25",3.3041869639419
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
