"names","vals"
"Intercept",-59.656731657094
"V1",4.6877290843986
"V2",5.40915115270764
"V3",6.3314273674041
"V4",8.62657377263531
"V5",3.98046458140016
"V6",1.35164444800466
"V7",7.68207533983514
"V8",5.10070092510432
"V9",5.30195524217561
"V10",6.06923472136259
"V11",0.798521097749472
"V12",8.72166960500181
"V13",3.35979411844164
"V14",9.67265428975224
"V15",8.01198813598603
"V16",8.04910006001592
"V17",1.74823345383629
"V18",5.89348597917706
"V19",4.73265683278441
"V20",2.35947168432176
"V21",1.08531554695219
"V22",5.85431771352887
"V23",2.93713265098631
"V24",8.29218799248338
"V25",6.27706087194383
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
