"names","vals"
"Intercept",-62.3725608330025
"V1",1.97585752699524
"V2",3.24674915056676
"V3",8.80349891958758
"V4",7.5551121821627
"V5",1.16359466919675
"V6",8.48749197553843
"V7",7.85097412997857
"V8",5.83524110494182
"V9",0.0678935297764838
"V10",2.72700609406456
"V11",3.42500875936821
"V12",0.96319308038801
"V13",4.74071423988789
"V14",8.83082256885245
"V15",8.87811806751415
"V16",2.97239400679246
"V17",0.200916263274848
"V18",6.77357885520905
"V19",5.36149509251118
"V20",1.81929514510557
"V21",1.80211071157828
"V22",0.282891136594117
"V23",9.04021787922829
"V24",8.34481519181281
"V25",5.74294493766502
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
