"names","vals"
"Intercept",-60.0473057163856
"V1",3.49534732522443
"V2",5.02448985353112
"V3",2.26356951054186
"V4",3.69985465193167
"V5",9.25374583574012
"V6",7.558940469753
"V7",9.54738976201043
"V8",8.73042240971699
"V9",7.37370213260874
"V10",8.70327381417155
"V11",7.00393454404548
"V12",4.87888656090945
"V13",0.35944928182289
"V14",1.24597224872559
"V15",6.3764970540069
"V16",9.487487107981
"V17",6.84280128916726
"V18",0.0695614935830235
"V19",4.88445739727467
"V20",3.62548218108714
"V21",3.01956854527816
"V22",0.803146725520492
"V23",7.74420944508165
"V24",4.39960279501975
"V25",0.193411940708756
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
