"names","vals"
"Intercept",-63.420862791955
"V1",0.103218567091972
"V2",8.06793016847223
"V3",7.26349633187056
"V4",8.80008025793359
"V5",3.5279196081683
"V6",9.83865313697606
"V7",2.36381379887462
"V8",1.496429850813
"V9",4.04495035530999
"V10",6.48484044708312
"V11",9.80081871617585
"V12",3.77133912406862
"V13",3.04359566187486
"V14",5.80120992381126
"V15",9.30393474875018
"V16",5.81269099609926
"V17",0.338445689994842
"V18",7.12100588949397
"V19",1.5758613916114
"V20",8.79961953265592
"V21",7.8249016799964
"V22",1.7196505679749
"V23",7.91587636806071
"V24",2.10591178154573
"V25",1.47513194708154
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
