"names","vals"
"Intercept",-58.9625075830224
"V1",9.05194052960724
"V2",2.34765731496736
"V3",9.82247271342203
"V4",5.18855548696592
"V5",5.18089927267283
"V6",0.377502085175365
"V7",2.29221902554855
"V8",2.51516545191407
"V9",3.82168571464717
"V10",1.20769490720704
"V11",4.62532964535058
"V12",2.91995189385489
"V13",6.96693995501846
"V14",8.31519400933757
"V15",9.41252789227292
"V16",1.69775089714676
"V17",5.6618603807874
"V18",1.74529980169609
"V19",9.28719222778454
"V20",6.09151216456667
"V21",9.32999969925731
"V22",2.60445488616824
"V23",1.95998938055709
"V24",4.55972164636478
"V25",8.61805330961943
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
