"names","vals"
"Intercept",-51.2794343665708
"V1",0.915924666915089
"V2",2.87673685466871
"V3",0.662074324209243
"V4",9.77998843416572
"V5",4.84037752728909
"V6",7.2923622909002
"V7",0.511461663991213
"V8",0.0183834903873503
"V9",9.3604649649933
"V10",3.38377199601382
"V11",1.00830495823175
"V12",7.06226606387645
"V13",8.92067522974685
"V14",4.45522634545341
"V15",4.1339049488306
"V16",2.91035642381757
"V17",4.47975722141564
"V18",3.85426320834085
"V19",2.02811057213694
"V20",8.64612058503553
"V21",1.51712170569226
"V22",4.17308768955991
"V23",0.905810536351055
"V24",8.07059989543632
"V25",3.8015446998179
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
