"names","vals"
"Intercept",-69.7850167573197
"V1",9.02734217932448
"V2",7.08942933240905
"V3",0.873390126507729
"V4",6.48661034880206
"V5",8.06396416388452
"V6",2.40858698263764
"V7",4.67492293100804
"V8",2.65587778994814
"V9",1.82059223065153
"V10",3.24959113262594
"V11",8.08766000671312
"V12",3.9408399653621
"V13",5.36161956842989
"V14",7.89755967678502
"V15",9.17628519935533
"V16",7.93987862067297
"V17",2.2000056761317
"V18",1.83939199894667
"V19",8.65568763576448
"V20",0.396886842790991
"V21",1.12708785338327
"V22",7.3097489355132
"V23",1.8307620077394
"V24",6.19039034238085
"V25",8.7987541523762
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
