"names","vals"
"Intercept",-56.8024041241547
"V1",5.42092707939446
"V2",7.32687058858573
"V3",7.98672480741516
"V4",0.595157437492162
"V5",8.92170214559883
"V6",0.485041658394039
"V7",2.20040306448936
"V8",3.1681428453885
"V9",1.37043945956975
"V10",3.30471195513383
"V11",1.82561032706872
"V12",3.99435852654278
"V13",5.47052563168108
"V14",7.24171427544206
"V15",1.76651011453941
"V16",3.79102891078219
"V17",2.82448591198772
"V18",0.0915736914612353
"V19",4.32526926510036
"V20",1.08113273046911
"V21",0.673485782463104
"V22",7.67876658355817
"V23",2.72824611049145
"V24",9.71593049122021
"V25",4.96522056870162
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
