"names","vals"
"Intercept",-62.0414975613713
"V1",1.62844158010557
"V2",5.60911443084478
"V3",3.94461629213765
"V4",1.85926754493266
"V5",2.29877142235637
"V6",1.19384458521381
"V7",5.38122782949358
"V8",8.85926607297733
"V9",7.71156897069886
"V10",0.458430752623826
"V11",4.17102947831154
"V12",2.46216819155961
"V13",0.763690883759409
"V14",3.67699481779709
"V15",6.87760587548837
"V16",7.97954261535779
"V17",7.47712529962882
"V18",3.11590283643454
"V19",5.20680464338511
"V20",4.49554172111675
"V21",8.23206552537158
"V22",4.94235498830676
"V23",5.32016926910728
"V24",9.47249548509717
"V25",3.30726395826787
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
