"names","vals"
"Intercept",-59.4749363049321
"V1",8.64003443159163
"V2",0.560640571638942
"V3",4.98153810156509
"V4",1.50987064698711
"V5",9.56605415791273
"V6",2.18593059806153
"V7",5.794747476466
"V8",3.02839479176328
"V9",0.310679718386382
"V10",5.30106264399365
"V11",5.99592183018103
"V12",1.81141566019505
"V13",2.56196123780683
"V14",5.37382591282949
"V15",8.89209328219295
"V16",5.15243538655341
"V17",8.51529388921335
"V18",3.36467931279913
"V19",6.13731467165053
"V20",5.8208604156971
"V21",6.63156754570082
"V22",0.0634472188539803
"V23",9.45377813652158
"V24",1.46991510642692
"V25",6.34727293625474
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
