"names","vals"
"Intercept",-63.8525336691729
"V1",6.70437237014994
"V2",3.24275810969993
"V3",6.17686408571899
"V4",3.1983727356419
"V5",1.61136726150289
"V6",3.84494971949607
"V7",2.70231011556461
"V8",6.51953885797411
"V9",6.91273550735787
"V10",2.87153844954446
"V11",4.60365838138387
"V12",3.50261127343401
"V13",3.67794848280028
"V14",1.94636052008718
"V15",8.38908529607579
"V16",8.78314169123769
"V17",9.33181515662
"V18",5.9322644607164
"V19",3.22683918522671
"V20",0.643236220348626
"V21",2.06554975360632
"V22",5.63197792973369
"V23",1.05051739607006
"V24",9.836604334414
"V25",5.07791057229042
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
