"names","vals"
"Intercept",-78.7911078410147
"V1",5.21082050167024
"V2",1.80440756725147
"V3",8.053636867553
"V4",8.40142135275528
"V5",9.75269898539409
"V6",0.249270757194608
"V7",0.342969219200313
"V8",6.67443294776604
"V9",1.21425586519763
"V10",0.199840720742941
"V11",9.43866721121594
"V12",5.67979034269229
"V13",7.32025509001687
"V14",6.45554568851367
"V15",7.46699176728725
"V16",6.20426943525672
"V17",9.95419891085476
"V18",6.34390809806064
"V19",6.71360868727788
"V20",3.40368275763467
"V21",7.32410352909938
"V22",6.91516358638182
"V23",2.17032772256061
"V24",4.72663728054613
"V25",5.80468606203794
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
