"names","vals"
"Intercept",-53.4847898735665
"V1",5.36502628820017
"V2",0.742908082902431
"V3",1.82010442717001
"V4",0.799452343489975
"V5",9.80621255235747
"V6",0.588975828140974
"V7",5.913405274041
"V8",1.88529445789754
"V9",3.58633909840137
"V10",4.19157024240121
"V11",5.04037573700771
"V12",9.38937151338905
"V13",4.2373075755313
"V14",3.56811363250017
"V15",0.604894226416945
"V16",7.8266341611743
"V17",2.80252784956247
"V18",2.80449323123321
"V19",7.7326827426441
"V20",9.03136842185631
"V21",0.926941155921668
"V22",3.35787900723517
"V23",3.82055739872158
"V24",3.15035276114941
"V25",1.18464570958167
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
