"names","vals"
"Intercept",-61.9428617487972
"V1",6.36446337215602
"V2",0.125091120135039
"V3",1.35788273764774
"V4",8.41797375353053
"V5",1.02105645928532
"V6",1.13299440359697
"V7",4.60293618496507
"V8",6.0676334798336
"V9",6.9428995414637
"V10",8.41388041619211
"V11",9.15559861809015
"V12",4.04918485088274
"V13",6.75055904779583
"V14",6.08850829303265
"V15",4.39097860595211
"V16",1.82605482637882
"V17",3.80217351485044
"V18",5.15067435801029
"V19",8.03047953173518
"V20",3.97063875338063
"V21",0.224541930947453
"V22",2.91956706903875
"V23",0.381832879502326
"V24",4.98771814396605
"V25",6.91431552171707
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
