"names","vals"
"Intercept",-59.3622450257651
"V1",6.60446835681796
"V2",1.23326959786937
"V3",2.43736171163619
"V4",6.59058942459524
"V5",7.60417982935905
"V6",0.228994896169752
"V7",5.71583153912798
"V8",6.0620434419252
"V9",0.00915852142497897
"V10",8.84767536772415
"V11",1.75894641317427
"V12",1.89889418892562
"V13",8.85145785985515
"V14",7.41954388329759
"V15",4.4730371166952
"V16",8.28435662202537
"V17",0.103621033485979
"V18",5.29652840690687
"V19",6.01978783495724
"V20",2.57032314082608
"V21",3.43896526610479
"V22",0.800977360922843
"V23",7.28383268928155
"V24",4.64685868937522
"V25",1.87664106022567
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
