"names","vals"
"Intercept",-59.3556154051058
"V1",1.54292291495949
"V2",3.66134431678802
"V3",6.22560734162107
"V4",5.15528223942965
"V5",7.83150835195556
"V6",7.07737277960405
"V7",0.275452127680182
"V8",1.80617068428546
"V9",5.5273119173944
"V10",4.91424300242215
"V11",2.20000171335414
"V12",9.14367439458147
"V13",9.25590493017808
"V14",0.839978831354529
"V15",0.0274723256006837
"V16",0.963295544497669
"V17",6.73059800872579
"V18",9.07333434326574
"V19",5.06052151089534
"V20",8.03942936006933
"V21",6.20947549585253
"V22",1.2392421066761
"V23",8.37796973530203
"V24",8.74889715341851
"V25",9.9234622111544
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
