"names","vals"
"Intercept",-56.8815499948507
"V1",6.43722753971815
"V2",1.72177471686155
"V3",2.06636461196467
"V4",9.95510607026517
"V5",9.67692813836038
"V6",0.666974144987762
"V7",8.02028599893674
"V8",0.70838556624949
"V9",5.09350481675938
"V10",7.94851603917778
"V11",7.70056707784534
"V12",8.18951930385083
"V13",2.1826357441023
"V14",4.41978799412027
"V15",4.14023864082992
"V16",1.64456043159589
"V17",0.43350713327527
"V18",0.668260031379759
"V19",9.01743180118501
"V20",3.63222096813843
"V21",6.2380160135217
"V22",3.32778269192204
"V23",5.45624245190993
"V24",8.60419098753482
"V25",0.774256952572614
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
