"names","vals"
"Intercept",-74.1484504181767
"V1",3.25539844110608
"V2",7.97117373440415
"V3",3.71040771016851
"V4",5.0074825505726
"V5",9.9751656758599
"V6",6.9581596669741
"V7",2.76872233720496
"V8",4.2723629088141
"V9",1.01007945369929
"V10",7.10946049541235
"V11",8.64305617054924
"V12",9.59822416072711
"V13",4.56190503900871
"V14",5.69321297341958
"V15",0.993949701078236
"V16",9.68402301194146
"V17",8.67967549478635
"V18",2.3490617913194
"V19",6.99878753861412
"V20",4.32696046074852
"V21",5.09768605465069
"V22",4.21502606710419
"V23",1.08279825886711
"V24",1.32318432210013
"V25",0.606186778750271
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
