"names","vals"
"Intercept",-80.7317719895975
"V1",4.32162371231243
"V2",8.94892368465662
"V3",8.4986149892211
"V4",7.19447448151186
"V5",9.0799104841426
"V6",0.171039730776101
"V7",9.09372175578028
"V8",4.11768352612853
"V9",0.974042201414704
"V10",9.73338935058564
"V11",3.87566986260936
"V12",6.7587702581659
"V13",2.54149738233536
"V14",6.33114148396999
"V15",9.6085762232542
"V16",7.0965143176727
"V17",9.62409869767725
"V18",5.26314049726352
"V19",2.63552587945014
"V20",4.9160870234482
"V21",1.42943211831152
"V22",7.27147947065532
"V23",6.91798819229007
"V24",1.3106711441651
"V25",8.02125274436548
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
